order_id,inventory_id,date,quantity,user_id
2452,48,2014-11-02,1,6
2453,15,2014-11-02,1,29
2454,52,2014-11-02,3,45
2455,29,2014-11-02,1,47
2456,20,2014-11-02,1,16
2457,60,2014-11-02,1,46
2458,46,2014-11-02,1,57
2459,29,2014-11-02,3,9
2460,16,2014-11-02,1,30
2461,24,2014-11-02,3,9
2462,18,2014-11-02,2,50
2463,47,2014-11-02,10,3
2464,26,2014-11-02,1,37
2465,40,2014-11-02,1,30
2466,15,2014-11-02,1,19
2467,18,2014-11-02,1,51
2468,56,2014-11-02,1,46
2469,9,2014-11-02,1,43
2470,29,2014-11-02,1,7
2471,49,2014-11-02,1,34
2472,21,2014-11-03,1,49
2473,33,2014-11-03,1,45
2474,4,2014-11-03,1,49
2475,42,2014-11-03,1,54
2476,32,2014-11-03,1,24
2477,24,2014-11-03,2,43
2478,14,2014-11-03,7,3
2479,3,2014-11-03,1,6
2480,21,2014-11-03,1,45
2481,32,2014-11-03,1,15
2482,22,2014-11-03,1,9
2483,60,2014-11-03,6,28
2484,3,2014-11-03,1,43
2485,5,2014-11-03,1,16
2486,41,2014-11-03,1,55
2487,10,2014-11-03,1,14
2488,35,2014-11-03,10,34
2489,6,2014-11-03,4,7
2490,40,2014-11-03,1,57
2491,22,2014-11-03,2,26
2492,15,2014-11-03,1,42
2493,55,2014-11-03,3,21
2494,2,2014-11-03,1,45
2495,27,2014-11-03,1,3
2496,59,2014-11-03,1,9
2497,24,2014-11-03,1,60
2498,56,2014-11-03,2,45
2499,6,2014-11-03,2,44
2500,20,2014-11-03,1,56
2501,32,2014-11-03,1,24
2502,5,2014-11-03,1,33
2503,51,2014-11-03,2,60
2504,26,2014-11-03,1,19
2505,60,2014-11-03,1,56
2506,29,2014-11-03,1,36
2507,55,2014-11-03,2,21
2508,2,2014-11-03,1,23
2509,12,2014-11-03,1,29
2510,24,2014-11-03,4,2
2511,19,2014-11-03,1,34
2512,32,2014-11-03,1,33
2513,44,2014-11-03,1,35
2514,58,2014-11-03,5,56
2515,30,2014-11-03,1,15
2516,8,2014-11-03,1,47
2517,37,2014-11-03,1,4
2518,60,2014-11-03,1,53
2519,6,2014-11-03,1,12
2520,54,2014-11-03,1,23
2521,21,2014-11-03,6,13
2522,29,2014-11-04,2,35
2523,11,2014-11-04,1,28
2524,22,2014-11-04,1,34
2525,11,2014-11-04,1,18
2526,40,2014-11-04,1,15
2527,15,2014-11-04,1,23
2528,54,2014-11-04,1,29
2529,21,2014-11-04,1,7
2530,56,2014-11-04,1,55
2531,30,2014-11-04,2,52
2532,35,2014-11-04,1,36
2533,45,2014-11-04,1,45
2534,13,2014-11-04,1,18
2535,19,2014-11-04,1,9
2536,52,2014-11-04,2,9
2537,12,2014-11-04,1,13
2538,52,2014-11-04,1,47
2539,57,2014-11-04,1,1
2540,17,2014-11-04,1,52
2541,51,2014-11-04,1,10
2542,9,2014-11-04,1,18
2543,46,2014-11-04,1,14
2544,27,2014-11-04,1,32
2545,58,2014-11-04,1,56
2546,39,2014-11-04,1,52
2547,10,2014-11-04,1,60
2548,25,2014-11-04,2,35
2549,59,2014-11-04,12,53
2550,9,2014-11-04,7,4
2551,54,2014-11-04,1,47
2552,12,2014-11-04,1,13
2553,38,2014-11-04,1,21
2554,48,2014-11-05,1,59
2555,45,2014-11-05,1,2
2556,46,2014-11-05,1,21
2557,32,2014-11-05,2,16
2558,38,2014-11-05,1,29
2559,28,2014-11-05,1,2
2560,16,2014-11-05,1,53
2561,4,2014-11-05,1,41
2562,27,2014-11-05,2,45
2563,47,2014-11-05,1,22
2564,8,2014-11-05,1,60
2565,60,2014-11-05,13,30
2566,49,2014-11-05,1,18
2567,59,2014-11-05,1,11
2568,3,2014-11-05,1,12
2569,35,2014-11-05,1,2
2570,25,2014-11-05,1,39
2571,28,2014-11-05,1,60
2572,25,2014-11-05,3,28
2573,35,2014-11-05,1,34
2574,16,2014-11-05,1,60
2575,53,2014-11-05,1,15
2576,60,2014-11-05,1,13
2577,56,2014-11-05,13,50
2578,60,2014-11-05,1,5
2579,40,2014-11-05,1,52
2580,19,2014-11-05,1,44
2581,53,2014-11-05,2,7
2582,41,2014-11-05,1,52
2583,30,2014-11-05,1,9
2584,38,2014-11-05,1,53
2585,42,2014-11-05,1,33
2586,41,2014-11-05,1,37
2587,53,2014-11-05,1,58
2588,42,2014-11-05,1,27
2589,60,2014-11-05,1,49
2590,16,2014-11-05,1,14
2591,29,2014-11-05,2,53
2592,1,2014-11-05,1,44
2593,16,2014-11-05,1,18
2594,20,2014-11-05,4,58
2595,41,2014-11-05,1,3
2596,45,2014-11-05,1,44
2597,21,2014-11-05,1,52
2598,17,2014-11-05,2,5
2599,45,2014-11-05,1,43
2600,38,2014-11-05,1,55
2601,39,2014-11-05,3,32
2602,13,2014-11-05,1,28
2603,55,2014-11-05,1,43
2604,36,2014-11-05,1,39
2605,11,2014-11-05,1,43
2606,41,2014-11-05,1,19
2607,7,2014-11-05,1,11
2608,32,2014-11-05,1,60
2609,57,2014-11-05,3,41
2610,9,2014-11-05,1,52
2611,36,2014-11-05,3,52
2612,53,2014-11-05,1,13
2613,11,2014-11-05,1,37
2614,29,2014-11-05,1,46
2615,9,2014-11-05,1,60
2616,6,2014-11-06,3,48
2617,18,2014-11-06,1,54
2618,15,2014-11-06,9,37
2619,44,2014-11-06,1,33
2620,33,2014-11-06,1,16
2621,18,2014-11-06,100,3
2622,12,2014-11-06,8,60
2623,55,2014-11-06,1,4
2624,2,2014-11-06,1,3
2625,36,2014-11-06,1,41
2626,10,2014-11-06,2,56
2627,35,2014-11-06,1,29
2628,28,2014-11-06,14,37
2629,30,2014-11-06,1,38
2630,32,2014-11-06,1,44
2631,23,2014-11-06,2,54
2632,56,2014-11-06,1,7
2633,27,2014-11-06,1,7
2634,15,2014-11-06,1,13
2635,53,2014-11-06,1,38
2636,11,2014-11-06,2,43
2637,6,2014-11-06,1,52
2638,15,2014-11-06,1,26
2639,52,2014-11-06,1,23
2640,50,2014-11-06,1,22
2641,22,2014-11-06,1,52
2642,12,2014-11-06,1,37
2643,47,2014-11-06,1,2
2644,27,2014-11-06,1,59
2645,29,2014-11-07,5,18
2646,59,2014-11-07,1,11
2647,6,2014-11-07,15,53
2648,6,2014-11-07,2,38
2649,39,2014-11-07,1,15
2650,12,2014-11-07,1,12
2651,16,2014-11-07,3,40
2652,20,2014-11-07,1,35
2653,53,2014-11-07,3,55
2654,4,2014-11-07,1,17
2655,13,2014-11-07,2,3
2656,35,2014-11-07,1,58
2657,3,2014-11-07,7,40
2658,2,2014-11-07,20,40
2659,12,2014-11-07,1,2
2660,21,2014-11-07,1,30
2661,18,2014-11-07,1,2
2662,12,2014-11-07,1,51
2663,13,2014-11-07,1,15
2664,14,2014-11-07,2,31
2665,25,2014-11-07,1,12
2666,53,2014-11-07,1,34
2667,17,2014-11-07,1,24
2668,46,2014-11-07,1,39
2669,21,2014-11-07,1,19
2670,58,2014-11-07,1,48
2671,38,2014-11-07,1,49
2672,51,2014-11-07,1,21
2673,8,2014-11-07,1,41
2674,34,2014-11-07,3,44
2675,47,2014-11-07,2,49
2676,16,2014-11-07,1,17
2677,30,2014-11-07,2,11
2678,36,2014-11-08,1,19
2679,30,2014-11-08,1,42
2680,37,2014-11-08,1,15
2681,2,2014-11-08,2,46
2682,23,2014-11-08,1,38
2683,23,2014-11-08,2,26
2684,5,2014-11-08,6,46
2685,18,2014-11-08,1,55
2686,46,2014-11-08,1,58
2687,49,2014-11-08,10,29
2688,13,2014-11-08,1,7
2689,56,2014-11-08,1,47
2690,7,2014-11-08,2,15
2691,54,2014-11-08,11,17
2692,31,2014-11-08,1,44
2693,8,2014-11-08,1,44
2694,21,2014-11-08,1,31
2695,13,2014-11-08,1,20
2696,50,2014-11-08,2,32
2697,28,2014-11-08,1,36
2698,21,2014-11-08,1,38
2699,9,2014-11-08,1,8
2700,53,2014-11-08,6,32
2701,4,2014-11-08,1,56
2702,37,2014-11-08,2,60
2703,48,2014-11-08,1,8
2704,35,2014-11-08,1,9
2705,32,2014-11-08,1,49
2706,25,2014-11-08,1,4
2707,44,2014-11-08,1,57
2708,54,2014-11-08,1,33
2709,7,2014-11-08,1,48
2710,20,2014-11-08,3,51
2711,23,2014-11-08,3,18
2712,16,2014-11-08,1,36
2713,8,2014-11-08,1,28
2714,35,2014-11-08,3,28
2715,13,2014-11-08,3,15
2716,35,2014-11-08,2,42
2717,36,2014-11-08,2,23
2718,59,2014-11-09,1,30
2719,13,2014-11-09,1,8
2720,15,2014-11-09,1,27
2721,10,2014-11-09,2,27
2722,48,2014-11-09,1,19
2723,6,2014-11-09,1,13
2724,28,2014-11-09,2,10
2725,5,2014-11-09,1,13
2726,57,2014-11-09,1,9
2727,12,2014-11-09,2,59
2728,43,2014-11-09,1,18
2729,58,2014-11-09,2,40
2730,45,2014-11-09,1,45
2731,16,2014-11-09,1,42
2732,37,2014-11-09,1,48
2733,8,2014-11-09,5,19
2734,11,2014-11-09,1,56
2735,5,2014-11-09,1,3
2736,17,2014-11-09,2,20
2737,27,2014-11-09,1,18
2738,43,2014-11-09,1,22
2739,21,2014-11-10,1,29
2740,10,2014-11-10,1,39
2741,36,2014-11-10,1,13
2742,54,2014-11-10,1,16
2743,24,2014-11-10,1,15
2744,6,2014-11-10,1,44
2745,49,2014-11-10,1,53
2746,8,2014-11-10,1,31
2747,46,2014-11-10,1,35
2748,8,2014-11-10,1,28
2749,52,2014-11-10,1,30
2750,33,2014-11-10,1,56
2751,36,2014-11-10,1,60
2752,52,2014-11-10,1,53
2753,53,2014-11-10,1,6
2754,4,2014-11-10,1,3
2755,29,2014-11-10,1,30
2756,21,2014-11-10,3,41
2757,50,2014-11-10,2,8
2758,32,2014-11-10,2,21
2759,27,2014-11-10,1,23
2760,4,2014-11-10,2,6
2761,15,2014-11-10,1,18
2762,24,2014-11-10,1,57
2763,7,2014-11-10,1,51
2764,26,2014-11-10,1,4
2765,15,2014-11-10,6,36
2766,52,2014-11-10,1,35
2767,14,2014-11-10,2,30
2768,45,2014-11-10,1,1
2769,44,2014-11-10,5,20
2770,6,2014-11-10,2,32
2771,29,2014-11-10,1,5
2772,8,2014-11-10,1,25
2773,16,2014-11-10,1,18
2774,14,2014-11-10,1,47
2775,12,2014-11-10,1,21
2776,2,2014-11-10,1,34
2777,57,2014-11-10,1,56
2778,8,2014-11-10,1,51
2779,25,2014-11-10,1,19
2780,48,2014-11-10,1,11
2781,7,2014-11-10,1,35
2782,21,2014-11-10,1,26
2783,21,2014-11-10,1,60
2784,47,2014-11-10,2,9
2785,33,2014-11-10,1,15
2786,48,2014-11-11,1,17
2787,48,2014-11-11,1,17
2788,14,2014-11-11,2,26
2789,28,2014-11-11,2,40
2790,20,2014-11-11,1,20
2791,33,2014-11-11,1,52
2792,59,2014-11-11,1,36
2793,9,2014-11-11,1,7
2794,22,2014-11-11,1,20
2795,48,2014-11-11,1,56
2796,36,2014-11-11,2,46
2797,33,2014-11-11,1,54
2798,53,2014-11-11,1,53
2799,47,2014-11-11,1,58
2800,28,2014-11-11,1,11
2801,57,2014-11-11,1,40
2802,34,2014-11-11,1,41
2803,35,2014-11-11,1,26
2804,7,2014-11-11,1,6
2805,24,2014-11-11,1,50
2806,59,2014-11-11,1,34
2807,14,2014-11-11,1,6
2808,14,2014-11-11,1,43
2809,17,2014-11-11,1,4
2810,8,2014-11-11,1,36
2811,11,2014-11-11,1,33
2812,18,2014-11-11,1,9
2813,39,2014-11-11,1,53
2814,58,2014-11-11,2,51
2815,5,2014-11-11,1,28
2816,3,2014-11-11,1,34
2817,3,2014-11-11,1,10
2818,26,2014-11-11,3,57
2819,16,2014-11-11,5,14
2820,7,2014-11-11,1,55
2821,52,2014-11-11,1,53
2822,10,2014-11-11,1,5
2823,33,2014-11-11,1,38
2824,31,2014-11-11,1,39
2825,19,2014-11-11,1,54
2826,41,2014-11-11,1,25
2827,45,2014-11-11,8,11
2828,58,2014-11-11,1,10
2829,22,2014-11-11,1,11
2830,21,2014-11-11,1,37
2831,28,2014-11-11,1,23
2832,41,2014-11-11,1,22
2833,32,2014-11-11,1,59
2834,1,2014-11-11,1,42
2835,52,2014-11-11,2,29
2836,34,2014-11-11,1,21
2837,55,2014-11-11,1,18
2838,58,2014-11-11,3,14
2839,55,2014-11-11,1,11
2840,42,2014-11-11,1,30
2841,51,2014-11-11,3,52
2842,28,2014-11-11,1,26
2843,38,2014-11-11,2,16
2844,27,2014-11-11,1,10
2845,59,2014-11-11,2,25
2846,17,2014-11-11,7,16
2847,59,2014-11-11,1,19
2848,41,2014-11-11,3,15
2849,55,2014-11-11,1,22
2850,41,2014-11-11,1,42
2851,25,2014-11-11,1,31
2852,56,2014-11-11,1,55
2853,9,2014-11-11,1,49
2854,2,2014-11-12,1,26
2855,35,2014-11-12,1,10
2856,31,2014-11-12,1,45
2857,18,2014-11-12,1,51
2858,17,2014-11-12,1,26
2859,37,2014-11-12,1,20
2860,24,2014-11-12,1,5
2861,18,2014-11-12,1,44
2862,24,2014-11-12,1,17
2863,50,2014-11-12,2,60
2864,14,2014-11-12,1,55
2865,60,2014-11-12,1,25
2866,37,2014-11-12,7,24
2867,50,2014-11-12,3,47
2868,15,2014-11-12,4,59
2869,47,2014-11-12,1,57
2870,4,2014-11-12,4,9
2871,31,2014-11-12,2,37
2872,52,2014-11-12,1,5
2873,60,2014-11-12,1,3
2874,24,2014-11-12,1,26
2875,29,2014-11-12,8,40
2876,26,2014-11-12,2,31
2877,55,2014-11-12,1,6
2878,29,2014-11-12,4,15
2879,57,2014-11-12,1,40
2880,8,2014-11-12,1,48
2881,34,2014-11-12,1,18
2882,44,2014-11-12,3,56
2883,1,2014-11-12,1,20
2884,38,2014-11-12,1,47
2885,23,2014-11-12,1,4
2886,6,2014-11-12,1,12
2887,41,2014-11-12,1,10
2888,37,2014-11-12,1,60
2889,6,2014-11-13,5,33
2890,24,2014-11-13,2,51
2891,6,2014-11-13,4,11
2892,48,2014-11-13,1,39
2893,50,2014-11-13,1,59
2894,25,2014-11-13,1,56
2895,1,2014-11-13,1,8
2896,37,2014-11-13,1,60
2897,36,2014-11-13,5,60
2898,55,2014-11-13,1,16
2899,24,2014-11-13,6,41
2900,58,2014-11-13,1,38
2901,16,2014-11-13,1,37
2902,9,2014-11-13,1,32
2903,32,2014-11-13,1,46
2904,28,2014-11-13,1,3
2905,32,2014-11-13,1,53
2906,6,2014-11-13,2,35
2907,36,2014-11-13,1,38
2908,42,2014-11-13,1,52
2909,33,2014-11-13,2,2
2910,38,2014-11-13,6,19
2911,18,2014-11-13,1,58
2912,18,2014-11-13,1,33
2913,37,2014-11-13,1,15
2914,11,2014-11-13,6,46
2915,56,2014-11-13,3,18
2916,60,2014-11-13,1,59
2917,45,2014-11-13,1,52
2918,30,2014-11-13,11,29
2919,56,2014-11-13,2,7
2920,38,2014-11-13,2,57
2921,24,2014-11-13,4,55
2922,12,2014-11-13,22,50
2923,44,2014-11-13,1,40
2924,57,2014-11-14,1,3
2925,42,2014-11-14,1,15
2926,54,2014-11-14,1,7
2927,14,2014-11-14,1,42
2928,33,2014-11-14,1,23
2929,13,2014-11-14,1,32
2930,33,2014-11-14,1,9
2931,59,2014-11-14,2,54
2932,49,2014-11-14,3,38
2933,13,2014-11-14,1,26
2934,25,2014-11-14,1,28
2935,50,2014-11-14,1,5
2936,27,2014-11-14,1,37
2937,24,2014-11-14,1,45
2938,2,2014-11-14,1,19
2939,9,2014-11-14,1,7
2940,41,2014-11-14,1,2
2941,4,2014-11-14,4,56
2942,60,2014-11-14,2,7
2943,7,2014-11-14,2,8
2944,38,2014-11-14,1,44
2945,2,2014-11-14,1,5
2946,5,2014-11-14,11,48
2947,12,2014-11-14,1,1
2948,49,2014-11-14,9,54
2949,51,2014-11-14,1,28
2950,44,2014-11-14,3,54
2951,17,2014-11-14,1,57
2952,39,2014-11-14,1,51
2953,58,2014-11-14,1,59
2954,33,2014-11-14,1,7
2955,26,2014-11-14,1,60
2956,44,2014-11-14,2,51
2957,11,2014-11-14,2,55
2958,20,2014-11-14,1,7
2959,24,2014-11-14,1,32
2960,4,2014-11-14,2,2
2961,17,2014-11-14,1,23
2962,43,2014-11-14,19,15
2963,20,2014-11-14,1,12
2964,37,2014-11-14,1,9
2965,32,2014-11-14,2,51
2966,52,2014-11-14,1,8
2967,32,2014-11-14,3,36
2968,7,2014-11-14,1,6
2969,47,2014-11-14,2,45
2970,4,2014-11-14,2,30
2971,43,2014-11-14,3,6
2972,3,2014-11-14,1,10
2973,47,2014-11-14,1,39
2974,48,2014-11-14,1,8
2975,34,2014-11-14,4,26
2976,52,2014-11-14,1,35
2977,13,2014-11-14,1,37
2978,14,2014-11-14,2,60
2979,41,2014-11-14,1,36
2980,27,2014-11-14,1,42
2981,40,2014-11-15,1,30
2982,5,2014-11-15,1,11
2983,21,2014-11-15,1,33
2984,49,2014-11-15,1,54
2985,21,2014-11-15,4,20
2986,4,2014-11-15,1,16
2987,52,2014-11-15,1,10
2988,34,2014-11-15,2,12
2989,55,2014-11-15,1,59
2990,46,2014-11-15,1,44
2991,33,2014-11-15,4,35
2992,29,2014-11-15,1,11
2993,21,2014-11-15,1,6
2994,35,2014-11-15,1,6
2995,58,2014-11-15,1,31
2996,16,2014-11-15,1,32
2997,7,2014-11-15,1,48
2998,16,2014-11-15,1,7
2999,11,2014-11-15,2,43
3000,32,2014-11-15,3,52
3001,49,2014-11-15,1,49
3002,29,2014-11-15,1,56
3003,11,2014-11-15,1,22
3004,24,2014-11-15,13,29
3005,49,2014-11-15,1,33
3006,57,2014-11-15,1,53
3007,11,2014-11-15,1,3
3008,22,2014-11-15,1,60
3009,43,2014-11-15,1,47
3010,58,2014-11-15,1,38
3011,26,2014-11-15,1,12
3012,9,2014-11-16,1,43
3013,49,2014-11-16,1,38
3014,49,2014-11-16,1,42
3015,55,2014-11-16,1,3
3016,43,2014-11-16,11,28
3017,28,2014-11-16,1,3
3018,5,2014-11-16,1,5
3019,44,2014-11-16,1,17
3020,56,2014-11-16,1,33
3021,3,2014-11-16,1,49
3022,7,2014-11-16,1,26
3023,24,2014-11-16,1,24
3024,10,2014-11-16,1,36
3025,7,2014-11-16,1,21
3026,18,2014-11-16,1,36
3027,35,2014-11-16,1,8
3028,9,2014-11-16,1,43
3029,30,2014-11-16,1,44
3030,22,2014-11-16,1,4
3031,25,2014-11-16,1,38
3032,17,2014-11-16,1,16
3033,26,2014-11-16,1,34
3034,28,2014-11-16,1,37
3035,50,2014-11-16,1,19
3036,22,2014-11-16,2,18
3037,27,2014-11-16,1,46
3038,1,2014-11-16,1,50
3039,59,2014-11-16,1,8
3040,21,2014-11-16,2,53
3041,2,2014-11-16,1,5
3042,22,2014-11-16,1,53
3043,39,2014-11-16,2,5
3044,18,2014-11-16,11,10
3045,59,2014-11-16,5,11
3046,5,2014-11-16,1,17
3047,8,2014-11-16,1,58
3048,16,2014-11-16,5,47
3049,13,2014-11-16,1,24
3050,57,2014-11-16,4,47
3051,21,2014-11-16,1,34
3052,25,2014-11-16,3,35
3053,33,2014-11-16,1,36
3054,17,2014-11-16,1,47
3055,25,2014-11-17,1,56
3056,27,2014-11-17,1,40
3057,20,2014-11-17,1,24
3058,1,2014-11-17,2,58
3059,59,2014-11-17,1,20
3060,7,2014-11-17,1,55
3061,33,2014-11-17,1,37
3062,53,2014-11-17,1,56
3063,52,2014-11-17,1,1
3064,37,2014-11-17,1,2
3065,1,2014-11-17,2,40
3066,20,2014-11-17,1,55
3067,53,2014-11-17,2,42
3068,31,2014-11-17,4,31
3069,55,2014-11-17,3,36
3070,60,2014-11-17,1,9
3071,19,2014-11-17,1,1
3072,1,2014-11-17,1,11
3073,25,2014-11-17,1,26
3074,47,2014-11-17,1,46
3075,58,2014-11-17,1,60
3076,44,2014-11-17,3,6
3077,31,2014-11-17,1,42
3078,45,2014-11-17,1,6
3079,52,2014-11-17,1,54
3080,50,2014-11-17,1,3
3081,44,2014-11-17,4,4
3082,27,2014-11-17,13,18
3083,27,2014-11-17,1,31
3084,51,2014-11-17,1,39
3085,24,2014-11-17,2,26
3086,41,2014-11-17,1,53
3087,5,2014-11-17,3,6
3088,50,2014-11-17,1,22
3089,1,2014-11-17,1,29
3090,7,2014-11-17,1,27
3091,30,2014-11-17,1,12
3092,41,2014-11-17,1,39
3093,37,2014-11-17,5,19
3094,54,2014-11-17,1,19
3095,19,2014-11-17,1,3
3096,33,2014-11-17,1,4
3097,45,2014-11-17,1,10
3098,10,2014-11-17,1,9
3099,41,2014-11-17,1,12
3100,53,2014-11-17,1,31
3101,23,2014-11-17,9,58
3102,2,2014-11-17,1,4
3103,32,2014-11-17,1,15
3104,7,2014-11-18,1,19
3105,55,2014-11-18,2,15
3106,14,2014-11-18,1,5
3107,38,2014-11-18,1,46
3108,22,2014-11-18,1,7
3109,48,2014-11-18,1,47
3110,58,2014-11-18,1,4
3111,42,2014-11-18,5,12
3112,1,2014-11-18,5,36
3113,58,2014-11-18,2,41
3114,30,2014-11-18,1,31
3115,33,2014-11-18,2,2
3116,4,2014-11-18,1,55
3117,10,2014-11-18,3,39
3118,46,2014-11-18,1,10
3119,20,2014-11-18,1,22
3120,38,2014-11-18,1,27
3121,36,2014-11-18,4,9
3122,3,2014-11-18,7,13
3123,24,2014-11-18,1,36
3124,19,2014-11-18,3,40
3125,26,2014-11-18,1,19
3126,22,2014-11-18,1,28
3127,45,2014-11-18,1,42
3128,58,2014-11-18,1,25
3129,14,2014-11-18,1,10
3130,50,2014-11-18,1,52
3131,2,2014-11-18,1,42
3132,57,2014-11-18,1,44
3133,59,2014-11-18,2,51
3134,49,2014-11-18,1,25
3135,41,2014-11-18,1,31
3136,18,2014-11-18,1,59
3137,52,2014-11-18,25,21
3138,51,2014-11-18,1,26
3139,23,2014-11-18,2,46
3140,53,2014-11-18,2,35
3141,33,2014-11-18,1,32
3142,35,2014-11-18,2,53
3143,1,2014-11-18,1,13
3144,55,2014-11-18,1,56
3145,39,2014-11-18,1,30
3146,34,2014-11-18,1,7
3147,41,2014-11-18,1,37
3148,57,2014-11-18,1,20
3149,11,2014-11-18,1,44
3150,27,2014-11-18,1,8
3151,18,2014-11-19,2,31
3152,28,2014-11-19,2,31
3153,55,2014-11-19,4,51
3154,47,2014-11-19,1,58
3155,41,2014-11-19,1,28
3156,38,2014-11-19,1,57
3157,25,2014-11-19,1,15
3158,4,2014-11-19,4,42
3159,39,2014-11-19,4,37
3160,14,2014-11-19,1,49
3161,6,2014-11-19,1,16
3162,8,2014-11-19,1,19
3163,53,2014-11-19,1,26
3164,40,2014-11-19,1,43
3165,2,2014-11-19,4,18
3166,8,2014-11-19,1,58
3167,10,2014-11-19,1,22
3168,29,2014-11-19,3,25
3169,46,2014-11-19,2,59
3170,51,2014-11-19,1,23
3171,53,2014-11-19,1,44
3172,1,2014-11-19,1,1
3173,3,2014-11-19,1,54
3174,13,2014-11-19,2,30
3175,44,2014-11-19,3,56
3176,48,2014-11-19,1,56
3177,39,2014-11-19,1,36
3178,9,2014-11-19,1,6
3179,30,2014-11-19,1,17
3180,45,2014-11-19,13,37
3181,16,2014-11-19,1,13
3182,46,2014-11-19,1,30
3183,12,2014-11-19,1,14
3184,23,2014-11-19,3,41
3185,34,2014-11-19,2,2
3186,28,2014-11-19,1,52
3187,54,2014-11-19,2,21
3188,36,2014-11-19,2,46
3189,5,2014-11-19,1,24
3190,8,2014-11-19,1,38
3191,9,2014-11-19,7,2
3192,52,2014-11-19,1,17
3193,57,2014-11-19,1,23
3194,54,2014-11-19,4,17
3195,7,2014-11-19,1,39
3196,48,2014-11-19,1,56
3197,1,2014-11-19,1,43
3198,42,2014-11-19,1,21
3199,31,2014-11-19,1,41
3200,17,2014-11-19,1,27
3201,39,2014-11-19,3,24
3202,60,2014-11-19,1,40
3203,31,2014-11-19,1,50
3204,56,2014-11-19,1,37
3205,12,2014-11-19,1,10
3206,30,2014-11-20,1,14
3207,39,2014-11-20,2,6
3208,13,2014-11-20,1,53
3209,26,2014-11-20,3,55
3210,41,2014-11-20,2,14
3211,50,2014-11-20,1,10
3212,22,2014-11-20,1,58
3213,38,2014-11-20,1,28
3214,21,2014-11-20,1,25
3215,46,2014-11-20,1,17
3216,34,2014-11-20,1,42
3217,38,2014-11-20,1,43
3218,24,2014-11-20,1,31
3219,40,2014-11-20,1,39
3220,41,2014-11-20,1,42
3221,47,2014-11-20,2,53
3222,47,2014-11-20,3,60
3223,1,2014-11-20,1,60
3224,14,2014-11-20,1,48
3225,42,2014-11-20,2,45
3226,55,2014-11-20,1,55
3227,6,2014-11-20,1,31
3228,40,2014-11-20,1,60
3229,39,2014-11-20,1,7
3230,57,2014-11-20,10,48
3231,55,2014-11-20,1,35
3232,2,2014-11-20,1,1
3233,20,2014-11-20,1,43
3234,52,2014-11-20,2,4
3235,13,2014-11-20,1,16
3236,30,2014-11-20,1,15
3237,28,2014-11-20,1,12
3238,32,2014-11-20,2,18
3239,57,2014-11-20,1,34
3240,33,2014-11-21,1,60
3241,33,2014-11-21,5,18
3242,39,2014-11-21,1,5
3243,34,2014-11-21,1,42
3244,4,2014-11-21,2,39
3245,18,2014-11-21,1,11
3246,30,2014-11-21,1,50
3247,18,2014-11-21,1,53
3248,33,2014-11-21,1,29
3249,27,2014-11-21,1,25
3250,48,2014-11-21,1,6
3251,4,2014-11-21,2,21
3252,22,2014-11-21,1,33
3253,54,2014-11-21,2,3
3254,32,2014-11-21,2,19
3255,23,2014-11-21,1,36
3256,26,2014-11-21,1,15
3257,2,2014-11-21,2,59
3258,36,2014-11-21,1,12
3259,30,2014-11-21,1,30
3260,7,2014-11-21,2,47
3261,25,2014-11-21,1,27
3262,4,2014-11-21,1,34
3263,3,2014-11-21,1,3
3264,14,2014-11-21,1,9
3265,59,2014-11-21,1,34
3266,3,2014-11-21,1,54
3267,8,2014-11-21,2,52
3268,56,2014-11-21,1,54
3269,6,2014-11-21,3,52
3270,57,2014-11-21,1,29
3271,41,2014-11-21,1,35
3272,1,2014-11-21,4,13
3273,51,2014-11-21,1,42
3274,31,2014-11-21,1,55
3275,26,2014-11-21,1,9
3276,52,2014-11-21,4,41
3277,36,2014-11-21,1,57
3278,4,2014-11-21,1,1
3279,9,2014-11-22,2,32
3280,25,2014-11-22,1,27
3281,50,2014-11-22,2,59
3282,24,2014-11-22,1,26
3283,38,2014-11-22,1,59
3284,37,2014-11-22,1,23
3285,33,2014-11-22,1,20
3286,36,2014-11-22,3,51
3287,47,2014-11-22,1,45
3288,42,2014-11-22,1,31
3289,51,2014-11-22,1,32
3290,59,2014-11-22,2,40
3291,14,2014-11-22,1,41
3292,52,2014-11-22,1,45
3293,42,2014-11-22,1,50
3294,19,2014-11-22,3,58
3295,10,2014-11-22,29,7
3296,47,2014-11-22,1,15
3297,60,2014-11-22,1,49
3298,52,2014-11-22,4,32
3299,41,2014-11-22,1,51
3300,49,2014-11-22,3,49
3301,30,2014-11-22,1,24
3302,28,2014-11-22,1,26
3303,19,2014-11-22,1,56
3304,2,2014-11-22,2,25
3305,25,2014-11-22,2,25
3306,59,2014-11-22,1,33
3307,9,2014-11-22,2,58
3308,44,2014-11-23,3,10
3309,32,2014-11-23,2,38
3310,58,2014-11-23,7,39
3311,44,2014-11-23,1,3
3312,55,2014-11-23,2,11
3313,19,2014-11-23,4,53
3314,38,2014-11-23,1,57
3315,13,2014-11-23,1,41
3316,52,2014-11-23,1,57
3317,4,2014-11-23,2,13
3318,46,2014-11-23,1,14
3319,43,2014-11-23,1,40
3320,47,2014-11-23,1,29
3321,38,2014-11-23,1,16
3322,49,2014-11-23,5,42
3323,25,2014-11-23,7,30
3324,57,2014-11-23,1,49
